date,badge,title,notice_id,url
2024.12.11,공지,12월 11일(수) 업데이트 내역 안내 (내용 추가),12969,https://m-lostark.game.onstove.com/News/Notice/Views/12969
2024.12.17,점검,12월 18일(수) 정기 점검 안내,12970,https://m-lostark.game.onstove.com/News/Notice/Views/12970
2024.12.18,공지,12월 18일(수) 업데이트 내역 안내,12974,https://m-lostark.game.onstove.com/News/Notice/Views/12974
2024.12.19,공지,12월 19일(목) 로스트아크 임시 점검 완료 안내 (내용 추가),12976,https://m-lostark.game.onstove.com/News/Notice/Views/12976
2024.12.19,공지,12월 19일(목) 로스트아크 임시 점검 안내,12975,https://m-lostark.game.onstove.com/News/Notice/Views/12975
2024.12.20,공지,12월 21일(토) 로스트아크 임시 점검 안내,12982,https://m-lostark.game.onstove.com/News/Notice/Views/12982
2024.12.20,공지,12월 20일(금) 로스트아크 임시 점검 완료 안내,12979,https://m-lostark.game.onstove.com/News/Notice/Views/12979
2024.12.20,공지,12월 20일(금) 로스트아크 임시 점검 안내,12978,https://m-lostark.game.onstove.com/News/Notice/Views/12978
2024.12.21,공지,12월 21일(토) 로스트아크 임시 점검 완료 안내,12983,https://m-lostark.game.onstove.com/News/Notice/Views/12983
2024.12.24,점검,12월 25일(수) 정기 점검 안내,12985,https://m-lostark.game.onstove.com/News/Notice/Views/12985
2024.12.25,공지,12월 25일(수) 업데이트 내역 안내 (내용 수정),12988,https://m-lostark.game.onstove.com/News/Notice/Views/12988
2024.12.25,공지,로스트아크 개인정보처리방침 변경 안내 (시행 2024.12.31),12987,https://m-lostark.game.onstove.com/News/Notice/Views/12987
2024.12.30,점검,12월 31일(화) 로스트아크 임시 점검 안내,12994,https://m-lostark.game.onstove.com/News/Notice/Views/12994
2024.12.31,점검,1월 1일(수) 정기 점검 안내,12991,https://m-lostark.game.onstove.com/News/Notice/Views/12991
2024.12.31,공지,12월 31일(화) 로스트아크 임시 점검 완료 안내,12995,https://m-lostark.game.onstove.com/News/Notice/Views/12995
2025.01.01,공지,1월 1일(수) 로스트아크 정기 점검 완료 안내,12998,https://m-lostark.game.onstove.com/News/Notice/Views/12998
2025.01.02,공지,로스트아크 개인정보처리방침 변경 안내 (시행 2025.1.9),12999,https://m-lostark.game.onstove.com/News/Notice/Views/12999
2025.01.07,점검,1월 8일(수) 정기 점검 안내,13000,https://m-lostark.game.onstove.com/News/Notice/Views/13000
2025.01.08,공지,1월 9일(목) 로스트아크 임시 점검 안내,13005,https://m-lostark.game.onstove.com/News/Notice/Views/13005
2025.01.08,공지,1월 8일(수) 업데이트 내역 안내 (내용 추가),13004,https://m-lostark.game.onstove.com/News/Notice/Views/13004
2025.01.09,점검,1월 10일(금) 로스트아크 임시 점검 안내,13007,https://m-lostark.game.onstove.com/News/Notice/Views/13007
2025.01.09,공지,1월 9일(목) 로스트아크 임시 점검 완료 안내,13006,https://m-lostark.game.onstove.com/News/Notice/Views/13006
2025.01.10,공지,1월 10일(금) 클라이언트 패치 안내,13009,https://m-lostark.game.onstove.com/News/Notice/Views/13009
2025.01.10,공지,1월 10일(금) 로스트아크 임시 점검 완료 안내,13008,https://m-lostark.game.onstove.com/News/Notice/Views/13008
2025.01.14,점검,1월 15일(수) 정기 점검 안내,13011,https://m-lostark.game.onstove.com/News/Notice/Views/13011
2025.01.15,공지,1월 15일(수) 업데이트 내역 안내(내용 추가),13015,https://m-lostark.game.onstove.com/News/Notice/Views/13015
2025.01.15,공지,리샤의 편지에서 카제로스 레이드 3막과 신규 업데이트 항목을 소개합니다.,13014,https://m-lostark.game.onstove.com/News/Notice/Views/13014
2025.01.21,점검,1월 22일(수) 정기 점검 안내,13016,https://m-lostark.game.onstove.com/News/Notice/Views/13016
2025.01.22,점검,1월 23일(목) 로스트아크 임시 점검 안내,13023,https://m-lostark.game.onstove.com/News/Notice/Views/13023
2025.01.22,공지,1월 22일(수) 클라이언트 패치 안내,13022,https://m-lostark.game.onstove.com/News/Notice/Views/13022
2025.01.22,공지,1월 22일(수) 업데이트 내역 안내 (내용 추가),13021,https://m-lostark.game.onstove.com/News/Notice/Views/13021
2025.01.22,공지,&lt;6주년 기념 PC방 파티 타임&gt; 이벤트 당첨자를 발표합니다! (12:43 내용 수정),13018,https://m-lostark.game.onstove.com/News/Notice/Views/13018
2025.01.23,공지,1월 23일(목) 로스트아크 임시 점검 완료 안내,13024,https://m-lostark.game.onstove.com/News/Notice/Views/13024
2025.01.24,공지,1월 25일(토) 로스트아크 임시 점검 안내,13030,https://m-lostark.game.onstove.com/News/Notice/Views/13030
2025.01.24,공지,1월 24일(금) 클라이언트 패치 안내,13029,https://m-lostark.game.onstove.com/News/Notice/Views/13029
2025.01.24,공지,1월 24일(금) 로스트아크 임시 점검 완료 안내 (내용 추가),13026,https://m-lostark.game.onstove.com/News/Notice/Views/13026
2025.01.24,공지,1월 24일(금) 로스트아크 임시 점검 안내,13025,https://m-lostark.game.onstove.com/News/Notice/Views/13025
2025.01.25,공지,1월 25일(토) 로스트아크 임시 점검 완료 안내,13031,https://m-lostark.game.onstove.com/News/Notice/Views/13031
2025.01.26,공지,1월 26일(일) 로스트아크 임시 점검 완료 안내,13033,https://m-lostark.game.onstove.com/News/Notice/Views/13033
2025.01.26,공지,1월 26일(일) 로스트아크 임시 점검 안내,13032,https://m-lostark.game.onstove.com/News/Notice/Views/13032
2025.01.28,점검,1월 29일(수) 정기 점검 안내,13027,https://m-lostark.game.onstove.com/News/Notice/Views/13027
2025.01.29,공지,1월 29일(수) 로스트아크 정기 점검 완료 안내,13034,https://m-lostark.game.onstove.com/News/Notice/Views/13034
2025.02.04,점검,2월 5일(수) 정기 점검 안내,13035,https://m-lostark.game.onstove.com/News/Notice/Views/13035
2025.02.05,공지,2월 5일(수) 로스트아크 임시 점검 완료 안내,13039,https://m-lostark.game.onstove.com/News/Notice/Views/13039
2025.02.05,점검,2월 5일(수) 로스트아크 임시 점검 안내,13038,https://m-lostark.game.onstove.com/News/Notice/Views/13038
2025.02.05,공지,2월 5일(수) 업데이트 내역 안내 (내용 추가),13037,https://m-lostark.game.onstove.com/News/Notice/Views/13037
2025.02.11,점검,2월 12일(수) 정기 점검 안내,13042,https://m-lostark.game.onstove.com/News/Notice/Views/13042
2025.02.12,공지,2월 13일(목) 로스트아크 임시 점검 안내,13045,https://m-lostark.game.onstove.com/News/Notice/Views/13045
2025.02.12,공지,2월 12일(수) 업데이트 내역 안내(내용 추가),13044,https://m-lostark.game.onstove.com/News/Notice/Views/13044
2025.02.13,공지,2월 13일(목) 로스트아크 임시 점검 완료 안내,13047,https://m-lostark.game.onstove.com/News/Notice/Views/13047
2025.02.18,점검,2월 19일(수) 정기 점검 안내,13048,https://m-lostark.game.onstove.com/News/Notice/Views/13048
2025.02.19,공지,2월 19일(수) 로스트아크 정기 점검 완료 안내,13051,https://m-lostark.game.onstove.com/News/Notice/Views/13051
2025.02.25,점검,2월 26일(수) 정기 점검 안내,13052,https://m-lostark.game.onstove.com/News/Notice/Views/13052
2025.02.26,점검,2월 27일(목) 로스트아크 임시 점검 안내,13057,https://m-lostark.game.onstove.com/News/Notice/Views/13057
2025.02.26,공지,2월 26일(수) 클라이언트 패치 안내,13056,https://m-lostark.game.onstove.com/News/Notice/Views/13056
2025.02.26,공지,2월 26일(수) 업데이트 내역 안내 (내용 추가),13055,https://m-lostark.game.onstove.com/News/Notice/Views/13055
2025.02.27,공지,2월 27일(목) 로스트아크 임시 점검 완료 안내,13058,https://m-lostark.game.onstove.com/News/Notice/Views/13058
2025.03.04,점검,3월 5일(수) 정기 점검 안내,13060,https://m-lostark.game.onstove.com/News/Notice/Views/13060
2025.03.05,공지,3월 5일(수) 업데이트 내역 안내 (내용 수정),13063,https://m-lostark.game.onstove.com/News/Notice/Views/13063
